frame,drop_id,cx,cy,area_px,percentage,in_frame
1301,11,296,421,3002,33.37,1
1301,12,637,167,1841,20.46,1
1302,1,617,275,9694,107.75,1
1302,11,295,414,3154,35.06,1
1302,12,636,177,1838,20.43,1
1303,1,617,274,9912,110.18,1
1303,11,294,407,3239,36.0,1
1303,12,635,186,1805,20.06,1
1304,1,620,261,12160,135.16,1
1304,11,294,399,3173,35.27,1
1305,1,620,263,12091,134.4,1
1305,11,293,389,2955,32.85,1
1306,1,619,264,11950,132.83,1
1306,11,292,379,2548,28.32,1
1307,1,618,267,11626,129.23,1
1307,11,292,370,2264,25.17,1
1308,1,618,268,11451,127.28,1
1308,11,291,364,2289,25.44,1
1309,1,617,270,11372,126.4,1
1309,11,289,357,2510,27.9,1
1310,1,617,271,11222,124.74,1
1310,11,288,347,2849,31.67,1
1311,1,617,272,11160,124.05,1
1311,11,287,338,3073,34.16,1
1312,1,617,274,11126,123.67,1
1312,11,286,331,3116,34.64,1
1313,1,617,276,11104,123.43,1
1313,11,285,325,3120,34.68,1
1314,1,616,277,11072,123.07,1
1314,11,284,318,2932,32.59,1
1315,1,616,279,11075,123.1,1
1315,11,283,309,2657,29.53,1
1316,1,615,281,11057,122.9,1
1316,11,282,300,2339,26.0,1
1316,13,566,2,163,1.81,0
1317,1,615,282,11113,123.53,1
1317,11,282,293,2305,25.62,1
1317,13,564,2,227,2.52,0
1318,1,615,285,11439,127.15,1
1318,11,281,288,2384,26.5,1
1318,13,565,3,267,2.97,0
1319,1,615,288,11725,130.33,1
1319,11,279,280,2715,30.18,1
1319,13,564,3,336,3.73,0
1320,1,615,292,12109,134.6,1
1320,11,278,271,2929,32.56,1
1320,13,563,4,418,4.65,0
1321,1,614,294,12073,134.2,1
1321,11,277,264,2999,33.34,1
1321,13,563,5,498,5.54,0
1322,1,614,297,12261,136.29,1
1322,11,276,258,3003,33.38,1
1322,13,563,6,587,6.52,0
